GID_1,GID_0,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,n_pixels,n_non_na_pixels,prop_non_na_pixels,ntl_mean,date
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,41254,0.951035086910415,0.327703148126602,2017-05-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9701,0.986876907426246,0.335058003664017,2017-05-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,16478,0.987297783103655,0.314804792404175,2017-05-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177853,1,0.119582496583462,2017-05-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10005,0.929314508638306,1.29288733005524,2017-05-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35754,0.994437336596762,0.210443004965782,2017-05-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,8783,0.908930973817655,0.343851238489151,2017-05-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2304,0.804750261962976,2.31250262260437,2017-05-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,16808,0.951809275723427,0.578039467334747,2017-05-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,14991,0.997936360005325,0.230381280183792,2017-05-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5823,0.980963611859838,0.357566982507706,2017-05-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,6515,0.621482400076314,0.346670627593994,2017-05-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5322,0.976334617501376,0.755064427852631,2017-05-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13486,0.992274299168568,0.371951371431351,2017-05-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,31829,0.641558493912763,0.0450493395328522,2017-06-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,5377,0.382977207977208,0.0438288226723671,2017-06-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,5855,0.621879978757302,0.176454350352287,2017-06-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,10955,0.922215674720094,0.134505569934845,2017-06-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,5057,0.597118904238989,0.144753649830818,2017-06-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,19635,0.832450078433035,0.606562733650208,2017-06-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,5379,0.486303227556279,9.12752532958984,2017-06-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,28612,0.759341825902336,0.0829310119152069,2017-06-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,40188,0.92646041772327,0.0797692537307739,2017-06-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,7223,0.734791454730417,0.203557774424553,2017-06-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,9357,0.560635110844817,0.185107067227364,2017-06-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,136330,0.76653191118508,0.0316113457083702,2017-06-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,8434,0.783392160505295,1.0062917470932,2017-06-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,12010,0.33403793736441,0.17188648879528,2017-06-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,8524,0.882127703611715,0.386122018098831,2017-06-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,705,0.246245197345442,1.15287458896637,2017-06-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,13900,0.787134039300074,0.3746377825737,2017-06-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,12622,0.840234322992944,0.223790735006332,2017-06-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,4476,0.754043126684636,0.366769790649414,2017-06-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10390,0.991128493751789,0.367800325155258,2017-06-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,4756,0.872500458631444,0.676810383796692,2017-06-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,12233,0.900080935913472,0.272404134273529,2017-06-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49166,0.991010239458195,0.0885330513119698,2017-07-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,13971,0.99508547008547,0.0627627745270729,2017-07-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9354,0.9935209771641,0.363723903894424,2017-07-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11311,0.952184527317114,0.160363987088203,2017-07-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8407,0.99267918290235,0.254561454057694,2017-07-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23462,0.994700470598211,0.519448816776276,2017-07-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,10834,0.979477443269144,7.56456470489502,2017-07-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37676,0.999893842887473,0.165601462125778,2017-07-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,40586,0.93563557563742,0.126355111598969,2017-07-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9698,0.986571719226857,0.143279269337654,2017-07-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,15847,0.949490713001797,0.118012294173241,2017-07-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177615,0.998661816219012,0.0647671148180962,2017-07-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10765,0.99990711499164,1.1970853805542,2017-07-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35951,0.999916560048952,0.0894508063793182,2017-07-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,9663,1,0.228793978691101,2017-07-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2783,0.97205728257073,2.34839820861816,2017-07-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,17640,0.998924061385129,0.478652060031891,2017-07-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,14753,0.982092930368792,0.0852964296936989,2017-07-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5935,0.99983153638814,0.24074025452137,2017-07-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10483,1,0.18993853032589,2017-07-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5447,0.999266189689965,0.624795615673065,2017-07-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13345,0.981899786623501,0.245107471942902,2017-07-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49544,0.998629363863581,0.099230483174324,2017-08-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,14040,1,0.0795726552605629,2017-08-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9376,0.995857673924588,0.245510697364807,2017-08-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11385,0.958414007913124,0.197036549448967,2017-08-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8246,0.973668673987484,0.243656009435654,2017-08-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23532,0.997668207063213,0.48409977555275,2017-08-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,11030,0.997197360094024,6.25578212738037,2017-08-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37657,0.999389596602972,0.150690749287605,2017-08-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,41091,0.94727742173452,0.160161808133125,2017-08-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9720,0.98880976602238,0.23817104101181,2017-08-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,16681,0.99946075494308,0.166600182652473,2017-08-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177676,0.999004796095652,0.0488380528986454,2017-08-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10766,1,0.634641110897064,2017-08-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35926,0.999221227123547,0.107762865722179,2017-08-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,9663,1,0.190889611840248,2017-08-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2839,0.991617184771219,1.62613320350647,2017-08-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,17647,0.999320459822187,0.298196971416473,2017-08-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,15013,0.999400878711224,0.150977581739426,2017-08-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5920,0.997304582210243,0.208468526601791,2017-08-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10483,1,0.195848688483238,2017-08-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5445,0.998899284534948,0.416899830102921,2017-08-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13151,0.96762563461114,0.293312847614288,2017-08-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49464,0.997016850761912,0.0989145860075951,2017-09-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,13981,0.995797720797721,0.0620363913476467,2017-09-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,8784,0.932979288369623,0.30295142531395,2017-09-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11859,0.998316356595673,0.146527677774429,2017-09-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,7917,0.934821112291888,0.232715860009193,2017-09-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,16959,0.718997752999534,0.561499834060669,2017-09-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,10770,0.973691347979387,5.71314525604248,2017-09-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37258,0.98880042462845,0.15440921485424,2017-09-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,42218,0.973258333717553,0.13924352824688,2017-09-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9561,0.97263479145473,0.224595904350281,2017-09-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,14744,0.883403235470342,0.208315387368202,2017-09-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177829,0.999865057097715,0.0745037347078323,2017-09-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,8847,0.82175366895783,0.958069145679474,2017-09-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35784,0.995271736107248,0.070677250623703,2017-09-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,8247,0.853461657870227,0.285101473331451,2017-09-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2843,0.993014320642683,1.72872877120972,2017-09-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,13942,0.789512429922419,0.257517248392105,2017-09-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,12084,0.804420183730529,0.183040365576744,2017-09-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5481,0.923349056603774,0.242549583315849,2017-09-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,8099,0.772584183916818,0.346411556005478,2017-09-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5183,0.950834709227665,0.40135133266449,2017-09-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13347,0.982046942829814,0.250984489917755,2017-09-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49177,0.991231960009675,0.13075090944767,2017-10-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,13903,0.990242165242165,0.153382435441017,2017-10-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9383,0.99660116834838,0.442768454551697,2017-10-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11818,0.994864887616803,0.151205584406853,2017-10-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8463,0.99929153382926,0.349266529083252,2017-10-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23578,0.999618433883071,0.514979302883148,2017-10-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,10912,0.986529246903535,7.00593328475952,2017-10-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37666,0.999628450106157,0.201058879494667,2017-10-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,40271,0.9283738300521,0.127283349633217,2017-10-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9820,0.998982706002035,0.190853863954544,2017-10-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,16681,0.99946075494308,0.154751554131508,2017-10-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177776,0.999567058188504,0.137537106871605,2017-10-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10764,0.999814229983281,0.759480774402618,2017-10-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35933,0.99941592034266,0.173728704452515,2017-10-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,9663,1,0.259530276060104,2017-10-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2817,0.98393293747817,1.83518934249878,2017-10-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,17659,1,0.393171191215515,2017-10-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,15008,0.999068033550792,0.163672581315041,2017-10-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5935,0.99983153638814,0.373577833175659,2017-10-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10483,1,0.289800375699997,2017-10-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5451,1,0.679333508014679,2017-10-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13587,0.999705687587374,0.241698622703552,2017-10-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49611,0.999979843586229,0.0921193733811378,2017-11-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,14040,1,0.109701156616211,2017-11-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9415,1,0.388785392045975,2017-11-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11879,1,0.157103523612022,2017-11-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8469,1,0.262554734945297,2017-11-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23584,0.999872811294357,0.415024399757385,2017-11-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,11061,1,6.34843873977661,2017-11-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37680,1,0.159309297800064,2017-11-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,43359,0.999561989948822,0.0926066413521767,2017-11-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9830,1,0.208344802260399,2017-11-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,16690,1,0.126107841730118,2017-11-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177853,1,0.100324414670467,2017-11-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10766,1,0.649120211601257,2017-11-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35954,1,0.137113228440285,2017-11-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,9663,1,0.174392476677895,2017-11-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2863,1,1.84789299964905,2017-11-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,17659,1,0.280350655317307,2017-11-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,15022,1,0.107600599527359,2017-11-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5936,1,0.26720067858696,2017-11-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10483,1,0.221722468733788,2017-11-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5451,1,0.436701059341431,2017-11-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13590,0.999926421896843,0.236110746860504,2017-11-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49573,0.999213899862936,0.170770987868309,2017-12-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,14027,0.999074074074074,0.117741480469704,2017-12-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9413,0.999787573021774,0.350175023078918,2017-12-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11863,0.998653085276538,0.236087843775749,2017-12-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8469,1,0.275737315416336,2017-12-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23584,0.999872811294357,0.46768069267273,2017-12-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,11061,1,6.39150810241699,2017-12-01
GTM.8_1,GTM,Guatemala,Huehuetenango,,,Departamento,Department,,GT.HU,GT-13,37680,37680,1,0.161215409636498,2017-12-01
GTM.9_1,GTM,Guatemala,Izabal,,,Departamento,Department,,GT.IZ,GT-18,43378,43328,0.998847341970584,0.200023084878922,2017-12-01
GTM.10_1,GTM,Guatemala,Jalapa,,,Departamento,Department,,GT.JA,GT-21,9830,9830,1,0.211164653301239,2017-12-01
GTM.11_1,GTM,Guatemala,Jutiapa,,,Departamento,Department,,GT.JU,GT-22,16690,16690,1,0.154503151774406,2017-12-01
GTM.12_1,GTM,Guatemala,Petén,,,Departamento,Department,,GT.PE,,177853,177853,1,0.0663251057267189,2017-12-01
GTM.13_1,GTM,Guatemala,Quezaltenango,,,Departamento,Department,,GT.QZ,,10766,10766,1,0.735412538051605,2017-12-01
GTM.14_1,GTM,Guatemala,Quiché,,,Departamento,Department,,GT.QC,,35954,35941,0.99963842687879,0.129112049937248,2017-12-01
GTM.15_1,GTM,Guatemala,Retalhuleu,,,Departamento,Department,,GT.RE,GT-11,9663,9663,1,0.210019022226334,2017-12-01
GTM.16_1,GTM,Guatemala,Sacatepéquez,,,Departamento,Department,,GT.SA,,2863,2863,1,1.79456353187561,2017-12-01
GTM.17_1,GTM,Guatemala,San Marcos,,,Departamento,Department,,GT.SM,GT-12,17659,17659,1,0.328117430210114,2017-12-01
GTM.18_1,GTM,Guatemala,Santa Rosa,,,Departamento,Department,,GT.SR,GT-06,15022,15022,1,0.118226394057274,2017-12-01
GTM.19_1,GTM,Guatemala,Sololá,,,Departamento,Department,,GT.SO,,5936,5936,1,0.224736094474792,2017-12-01
GTM.20_1,GTM,Guatemala,Suchitepéquez,,,Departamento,Department,,GT.SU,,10483,10483,1,0.207162275910378,2017-12-01
GTM.21_1,GTM,Guatemala,Totonicapán,,,Departamento,Department,,GT.TO,,5451,5451,1,0.466628551483154,2017-12-01
GTM.22_1,GTM,Guatemala,Zacapa,,,Departamento,Department,,GT.ZA,GT-19,13591,13591,1,0.264460831880569,2017-12-01
GTM.1_1,GTM,Guatemala,Alta Verapaz,,,Departamento,Department,,GT.AV,GT-16,49612,49612,1,0.0995572730898857,2018-01-01
GTM.2_1,GTM,Guatemala,Baja Verapaz,,,Departamento,Department,,GT.BV,GT-15,14040,14040,1,0.153695091605186,2018-01-01
GTM.3_1,GTM,Guatemala,Chimaltenango,,,Departamento,Department,,GT.CM,GT-04,9415,9411,0.999575146043547,0.325472205877304,2018-01-01
GTM.4_1,GTM,Guatemala,Chiquimula,,,Departamento,Department,,GT.CQ,GT-20,11879,11879,1,0.174106925725937,2018-01-01
GTM.5_1,GTM,Guatemala,El Progreso,Guastatoya,,Departamento,Department,,GT.PR,GT-02,8469,8469,1,0.553609907627106,2018-01-01
GTM.6_1,GTM,Guatemala,Escuintla,,,Departamento,Department,,GT.ES,GT-05,23587,23586,0.999957603764786,0.462757855653763,2018-01-01
GTM.7_1,GTM,Guatemala,Guatemala,,,Departamento,Department,,GT.GU,GT-01,11061,11061,1,6.5314736366272,2018-01-01
